
::  brazilian-cars 

Atenção! Esta aplicação é apenas uma ferramenta de apoio ao desenvolvedor e não deve ser usada no ambiente de produção!

+----------+---------+-------------------------------- ACURA -----------------------+-------+----------+----------+
| Id       | Family  | Name                                                         | Year  | Fuel     | Model Id |
| 640620143 | Master  | Master 2.3 dCi Vitre Furgão 16V Diesel                       | 2014  | Diesel   | 6406     |
| 204820113 | Master  | Master 2.5 dCi 16V 115cv 13L Diesel                          | 2011  | Diesel   | 2048     |
| 204820103 | Master  | Master 2.5 dCi 16V 115cv 13L Diesel                          | 2010  | Diesel   | 2048     |
| 204820093 | Master  | Master 2.5 dCi 16V 115cv 13L Diesel                          | 2009  | Diesel   | 2048     |
| 204820083 | Master  | Master 2.5 dCi 16V 115cv 13L Diesel                          | 2008  | Diesel   | 2048     |
| 204820073 | Master  | Master 2.5 dCi 16V 115cv 13L Diesel                          | 2007  | Diesel   | 2048     |
| 204820063 | Master  | Master 2.5 dCi 16V 115cv 13L Diesel                          | 2006  | Diesel   | 2048     |
| 204920133 | Master  | Master 2.5 dCi 16V 115cv 16L Diesel                          | 2013  | Diesel   | 2049     |
| 204920123 | Master  | Master 2.5 dCi 16V 115cv 16L Diesel                          | 2012  | Diesel   | 2049     |
| 204920113 | Master  | Master 2.5 dCi 16V 115cv 16L Diesel                          | 2011  | Diesel   | 2049     |
| 204920103 | Master  | Master 2.5 dCi 16V 115cv 16L Diesel                          | 2010  | Diesel   | 2049     |
| 204920093 | Master  | Master 2.5 dCi 16V 115cv 16L Diesel                          | 2009  | Diesel   | 2049     |
| 204920083 | Master  | Master 2.5 dCi 16V 115cv 16L Diesel                          | 2008  | Diesel   | 2049     |
| 204920073 | Master  | Master 2.5 dCi 16V 115cv 16L Diesel                          | 2007  | Diesel   | 2049     |
| 204920063 | Master  | Master 2.5 dCi 16V 115cv 16L Diesel                          | 2006  | Diesel   | 2049     |
| 204920053 | Master  | Master 2.5 dCi 16V 115cv 16L Diesel                          | 2005  | Diesel   | 2049     |
| 204920043 | Master  | Master 2.5 dCi 16V 115cv 16L Diesel                          | 2004  | Diesel   | 2049     |
| 205020133 | Master  | Master 2.5 dCi Chassi 16V 115cv Diesel                       | 2013  | Diesel   | 2050     |
| 205020123 | Master  | Master 2.5 dCi Chassi 16V 115cv Diesel                       | 2012  | Diesel   | 2050     |
| 205020113 | Master  | Master 2.5 dCi Chassi 16V 115cv Diesel                       | 2011  | Diesel   | 2050     |
| 205020103 | Master  | Master 2.5 dCi Chassi 16V 115cv Diesel                       | 2010  | Diesel   | 2050     |
| 205020093 | Master  | Master 2.5 dCi Chassi 16V 115cv Diesel                       | 2009  | Diesel   | 2050     |
| 205020083 | Master  | Master 2.5 dCi Chassi 16V 115cv Diesel                       | 2008  | Diesel   | 2050     |
| 205020073 | Master  | Master 2.5 dCi Chassi 16V 115cv Diesel                       | 2007  | Diesel   | 2050     |
| 205020063 | Master  | Master 2.5 dCi Chassi 16V 115cv Diesel                       | 2006  | Diesel   | 2050     |
| 205020053 | Master  | Master 2.5 dCi Chassi 16V 115cv Diesel                       | 2005  | Diesel   | 2050     |
| 205020043 | Master  | Master 2.5 dCi Chassi 16V 115cv Diesel                       | 2004  | Diesel   | 2050     |
| 483320133 | Master  | Master 2.5 dCi Escolar 115cv 16/19L Dies                     | 2013  | Diesel   | 4833     |
| 483320123 | Master  | Master 2.5 dCi Escolar 115cv 16/19L Dies                     | 2012  | Diesel   | 4833     |
| 483320113 | Master  | Master 2.5 dCi Escolar 115cv 16/19L Dies                     | 2011  | Diesel   | 4833     |
| 483320103 | Master  | Master 2.5 dCi Escolar 115cv 16/19L Dies                     | 2010  | Diesel   | 4833     |
| 483320093 | Master  | Master 2.5 dCi Escolar 115cv 16/19L Dies                     | 2009  | Diesel   | 4833     |
| 483320083 | Master  | Master 2.5 dCi Escolar 115cv 16/19L Dies                     | 2008  | Diesel   | 4833     |
| 483420133 | Master  | Master 2.5 dCi Executivo 115cv 16L Dies                      | 2013  | Diesel   | 4834     |
| 483420123 | Master  | Master 2.5 dCi Executivo 115cv 16L Dies                      | 2012  | Diesel   | 4834     |
| 483420113 | Master  | Master 2.5 dCi Executivo 115cv 16L Dies                      | 2011  | Diesel   | 4834     |
| 483420103 | Master  | Master 2.5 dCi Executivo 115cv 16L Dies                      | 2010  | Diesel   | 4834     |
| 483420093 | Master  | Master 2.5 dCi Executivo 115cv 16L Dies                      | 2009  | Diesel   | 4834     |
| 483420083 | Master  | Master 2.5 dCi Executivo 115cv 16L Dies                      | 2008  | Diesel   | 4834     |
| 205220133 | Master  | Master 2.5 dCi Furg. Medio/LongoTA Dies.                     | 2013  | Diesel   | 2052     |
| 205220123 | Master  | Master 2.5 dCi Furg. Medio/LongoTA Dies.                     | 2012  | Diesel   | 2052     |
| 205220113 | Master  | Master 2.5 dCi Furg. Medio/LongoTA Dies.                     | 2011  | Diesel   | 2052     |
| 205220103 | Master  | Master 2.5 dCi Furg. Medio/LongoTA Dies.                     | 2010  | Diesel   | 2052     |
| 205220093 | Master  | Master 2.5 dCi Furg. Medio/LongoTA Dies.                     | 2009  | Diesel   | 2052     |
| 205220083 | Master  | Master 2.5 dCi Furg. Medio/LongoTA Dies.                     | 2008  | Diesel   | 2052     |
| 205220073 | Master  | Master 2.5 dCi Furg. Medio/LongoTA Dies.                     | 2007  | Diesel   | 2052     |
| 205220063 | Master  | Master 2.5 dCi Furg. Medio/LongoTA Dies.                     | 2006  | Diesel   | 2052     |
| 205220053 | Master  | Master 2.5 dCi Furg. Medio/LongoTA Dies.                     | 2005  | Diesel   | 2052     |
| 205120133 | Master  | Master 2.5 dCi FurgãoTB Curto Diesel                         | 2013  | Diesel   | 2051     |
| 205120123 | Master  | Master 2.5 dCi FurgãoTB Curto Diesel                         | 2012  | Diesel   | 2051     |
| 205120113 | Master  | Master 2.5 dCi FurgãoTB Curto Diesel                         | 2011  | Diesel   | 2051     |
| 205120103 | Master  | Master 2.5 dCi FurgãoTB Curto Diesel                         | 2010  | Diesel   | 2051     |
| 205120093 | Master  | Master 2.5 dCi FurgãoTB Curto Diesel                         | 2009  | Diesel   | 2051     |
| 205120083 | Master  | Master 2.5 dCi FurgãoTB Curto Diesel                         | 2008  | Diesel   | 2051     |
| 205120073 | Master  | Master 2.5 dCi FurgãoTB Curto Diesel                         | 2007  | Diesel   | 2051     |
| 205120063 | Master  | Master 2.5 dCi FurgãoTB Curto Diesel                         | 2006  | Diesel   | 2051     |
| 205120053 | Master  | Master 2.5 dCi FurgãoTB Curto Diesel                         | 2005  | Diesel   | 2051     |
| 567720133 | Master  | Master 2.5 dCi Vitré 115cv Curto Diesel                      | 2013  | Diesel   | 5677     |
| 567720123 | Master  | Master 2.5 dCi Vitré 115cv Curto Diesel                      | 2012  | Diesel   | 5677     |
| 567820133 | Master  | Master 2.5 dCi Vitré 115cv Longa Diesel                      | 2013  | Diesel   | 5678     |
| 567820123 | Master  | Master 2.5 dCi Vitré 115cv Longa Diesel                      | 2012  | Diesel   | 5678     |
| 205320043 | Master  | Master 2.8 DTI 114cv 16L Diesel                              | 2004  | Diesel   | 2053     |
| 205320033 | Master  | Master 2.8 DTI 114cv 16L Diesel                              | 2003  | Diesel   | 2053     |
| 205420043 | Master  | Master 2.8 DTI Chassi 114cv Diesel                           | 2004  | Diesel   | 2054     |
| 205420033 | Master  | Master 2.8 DTI Chassi 114cv Diesel                           | 2003  | Diesel   | 2054     |
| 205520043 | Master  | Master 2.8 DTI Furgão 114cv Diesel curto                     | 2004  | Diesel   | 2055     |
| 205520033 | Master  | Master 2.8 DTI Furgão 114cv Diesel curto                     | 2003  | Diesel   | 2055     |
| 205520023 | Master  | Master 2.8 DTI Furgão 114cv Diesel curto                     | 2002  | Diesel   | 2055     |
| 205620043 | Master  | Master 2.8 DTI Furgão Dies.Longo Alto                        | 2004  | Diesel   | 2056     |
| 205620033 | Master  | Master 2.8 DTI Furgão Dies.Longo Alto                        | 2003  | Diesel   | 2056     |
| 205620023 | Master  | Master 2.8 DTI Furgão Dies.Longo Alto                        | 2002  | Diesel   | 2056     |
| 205720043 | Master  | Master 2.8 Furgão 85cv Diesel curto                          | 2004  | Diesel   | 2057     |
| 205720033 | Master  | Master 2.8 Furgão 85cv Diesel curto                          | 2003  | Diesel   | 2057     |
| 457920091 | Megane  | Megane Coupé Cabriolet Dynamique 2.0 Aut                     | 2009  | Gasolina | 4579     |
| 457920081 | Megane  | Megane Coupé Cabriolet Dynamique 2.0 Aut                     | 2008  | Gasolina | 4579     |
| 457920071 | Megane  | Megane Coupé Cabriolet Dynamique 2.0 Aut                     | 2007  | Gasolina | 4579     |
| 489620101 | Megane  | Megane G. Tour EXTREME 2.0 16V Aut.                          | 2010  | Gasolina | 4896     |
| 489620091 | Megane  | Megane G. Tour EXTREME 2.0 16V Aut.                          | 2009  | Gasolina | 4896     |
| 489720101 | Megane  | Megane G. Tour EXTREME 2.0 16V Mec.                          | 2010  | Gasolina | 4897     |
| 489720091 | Megane  | Megane G. Tour EXTREME 2.0 16V Mec.                          | 2009  | Gasolina | 4897     |
| 489820101 | Megane  | Megane G. Tour EXTREME Hi-Flex 1.6 Mec.                      | 2010  | Gasolina | 4898     |
| 489820091 | Megane  | Megane G. Tour EXTREME Hi-Flex 1.6 Mec.                      | 2009  | Gasolina | 4898     |
| 489820081 | Megane  | Megane G. Tour EXTREME Hi-Flex 1.6 Mec.                      | 2008  | Gasolina | 4898     |
| 489820071 | Megane  | Megane G. Tour EXTREME Hi-Flex 1.6 Mec.                      | 2007  | Gasolina | 4898     |
| 420320131 | Megane  | Megane Grand Tour Dynam. Hi-Flex 1.6 16V                     | 2013  | Gasolina | 4203     |
| 420320121 | Megane  | Megane Grand Tour Dynam. Hi-Flex 1.6 16V                     | 2012  | Gasolina | 4203     |
| 420320111 | Megane  | Megane Grand Tour Dynam. Hi-Flex 1.6 16V                     | 2011  | Gasolina | 4203     |
| 420320101 | Megane  | Megane Grand Tour Dynam. Hi-Flex 1.6 16V                     | 2010  | Gasolina | 4203     |
| 420320091 | Megane  | Megane Grand Tour Dynam. Hi-Flex 1.6 16V                     | 2009  | Gasolina | 4203     |
| 420320081 | Megane  | Megane Grand Tour Dynam. Hi-Flex 1.6 16V                     | 2008  | Gasolina | 4203     |
| 420320071 | Megane  | Megane Grand Tour Dynam. Hi-Flex 1.6 16V                     | 2007  | Gasolina | 4203     |
| 420420111 | Megane  | Megane Grand Tour Dynamique 2.0 16V Aut.                     | 2011  | Gasolina | 4204     |
| 420420101 | Megane  | Megane Grand Tour Dynamique 2.0 16V Aut.                     | 2010  | Gasolina | 4204     |
| 420420091 | Megane  | Megane Grand Tour Dynamique 2.0 16V Aut.                     | 2009  | Gasolina | 4204     |
| 420420081 | Megane  | Megane Grand Tour Dynamique 2.0 16V Aut.                     | 2008  | Gasolina | 4204     |
| 420420071 | Megane  | Megane Grand Tour Dynamique 2.0 16V Aut.                     | 2007  | Gasolina | 4204     |
| 420520101 | Megane  | Megane Grand Tour Dynamique 2.0 16V Mec.                     | 2010  | Gasolina | 4205     |
| 420520091 | Megane  | Megane Grand Tour Dynamique 2.0 16V Mec.                     | 2009  | Gasolina | 4205     |
| 420520081 | Megane  | Megane Grand Tour Dynamique 2.0 16V Mec.                     | 2008  | Gasolina | 4205     |
| 420520071 | Megane  | Megane Grand Tour Dynamique 2.0 16V Mec.                     | 2007  | Gasolina | 4205     |
| 472820111 | Megane  | Megane Grand Tour Expres.Hi-Flex 1.6 16V                     | 2011  | Gasolina | 4728     |
| 472820101 | Megane  | Megane Grand Tour Expres.Hi-Flex 1.6 16V                     | 2010  | Gasolina | 4728     |
| 472820091 | Megane  | Megane Grand Tour Expres.Hi-Flex 1.6 16V                     | 2009  | Gasolina | 4728     |
| 472820081 | Megane  | Megane Grand Tour Expres.Hi-Flex 1.6 16V                     | 2008  | Gasolina | 4728     |
| 472820071 | Megane  | Megane Grand Tour Expres.Hi-Flex 1.6 16V                     | 2007  | Gasolina | 4728     |
| 467720101 | Megane  | Megane Grand Tour Privilège 2.0 16V Aut.                     | 2010  | Gasolina | 4677     |
| 467720091 | Megane  | Megane Grand Tour Privilège 2.0 16V Aut.                     | 2009  | Gasolina | 4677     |
| 467720081 | Megane  | Megane Grand Tour Privilège 2.0 16V Aut.                     | 2008  | Gasolina | 4677     |
| 205820001 | Megane  | Megane Hatch RN 1.6                                          | 2000  | Gasolina | 2058     |
| 205819991 | Megane  | Megane Hatch RN 1.6                                          | 1999  | Gasolina | 2058     |
| 205819981 | Megane  | Megane Hatch RN 1.6                                          | 1998  | Gasolina | 2058     |
| 205920051 | Megane  | Megane Hatch RT 1.6/RT/Alizé/Exp 1.6 16V                     | 2005  | Gasolina | 2059     |
| 205920041 | Megane  | Megane Hatch RT 1.6/RT/Alizé/Exp 1.6 16V                     | 2004  | Gasolina | 2059     |
| 205920031 | Megane  | Megane Hatch RT 1.6/RT/Alizé/Exp 1.6 16V                     | 2003  | Gasolina | 2059     |
| 205920021 | Megane  | Megane Hatch RT 1.6/RT/Alizé/Exp 1.6 16V                     | 2002  | Gasolina | 2059     |
| 205920011 | Megane  | Megane Hatch RT 1.6/RT/Alizé/Exp 1.6 16V                     | 2001  | Gasolina | 2059     |
| 205920001 | Megane  | Megane Hatch RT 1.6/RT/Alizé/Exp 1.6 16V                     | 2000  | Gasolina | 2059     |
| 205919991 | Megane  | Megane Hatch RT 1.6/RT/Alizé/Exp 1.6 16V                     | 1999  | Gasolina | 2059     |
| 205919981 | Megane  | Megane Hatch RT 1.6/RT/Alizé/Exp 1.6 16V                     | 1998  | Gasolina | 2059     |
| 206020011 | Megane  | Megane Hatch RXE 2.0                                         | 2001  | Gasolina | 2060     |
| 206020001 | Megane  | Megane Hatch RXE 2.0                                         | 2000  | Gasolina | 2060     |
| 206019991 | Megane  | Megane Hatch RXE 2.0                                         | 1999  | Gasolina | 2060     |
| 206019981 | Megane  | Megane Hatch RXE 2.0                                         | 1998  | Gasolina | 2060     |
| 206120011 | Megane  | Megane Hatch RXE/Egeus 1.6 16V                               | 2001  | Gasolina | 2061     |
| 206120001 | Megane  | Megane Hatch RXE/Egeus 1.6 16V                               | 2000  | Gasolina | 2061     |
| 462420101 | Megane  | Megane Sed. Expression 2.0 16V Aut.                          | 2010  | Gasolina | 4624     |
| 462420091 | Megane  | Megane Sed. Expression 2.0 16V Aut.                          | 2009  | Gasolina | 4624     |
| 462420081 | Megane  | Megane Sed. Expression 2.0 16V Aut.                          | 2008  | Gasolina | 4624     |
| 468720101 | Megane  | Megane Sed. Expression 2.0 16V Mec.                          | 2010  | Gasolina | 4687     |
| 468720091 | Megane  | Megane Sed. Expression 2.0 16V Mec.                          | 2009  | Gasolina | 4687     |
| 468720081 | Megane  | Megane Sed. Expression 2.0 16V Mec.                          | 2008  | Gasolina | 4687     |
| 489920101 | Megane  | Megane Sed. EXTREME 2.0 16V Aut.                             | 2010  | Gasolina | 4899     |
| 489920091 | Megane  | Megane Sed. EXTREME 2.0 16V Aut.                             | 2009  | Gasolina | 4899     |
| 490020101 | Megane  | Megane Sed. EXTREME 2.0 16V Mec.                             | 2010  | Gasolina | 4900     |
| 490020091 | Megane  | Megane Sed. EXTREME 2.0 16V Mec.                             | 2009  | Gasolina | 4900     |
| 490120101 | Megane  | Megane Sed. EXTREME HI-Flex 1.6 16V Mec.                     | 2010  | Gasolina | 4901     |
| 490120091 | Megane  | Megane Sed. EXTREME HI-Flex 1.6 16V Mec.                     | 2009  | Gasolina | 4901     |
| 406720111 | Megane  | Megane Sedan Dynamique 2.0 16V Aut.                          | 2011  | Gasolina | 4067     |
| 406720101 | Megane  | Megane Sedan Dynamique 2.0 16V Aut.                          | 2010  | Gasolina | 4067     |
| 406720091 | Megane  | Megane Sedan Dynamique 2.0 16V Aut.                          | 2009  | Gasolina | 4067     |
| 406720081 | Megane  | Megane Sedan Dynamique 2.0 16V Aut.                          | 2008  | Gasolina | 4067     |
| 406720071 | Megane  | Megane Sedan Dynamique 2.0 16V Aut.                          | 2007  | Gasolina | 4067     |
| 406720061 | Megane  | Megane Sedan Dynamique 2.0 16V Aut.                          | 2006  | Gasolina | 4067     |
| 406720051 | Megane  | Megane Sedan Dynamique 2.0 16V Aut.                          | 2005  | Gasolina | 4067     |
| 406820091 | Megane  | Megane Sedan Dynamique 2.0 16V Mec.                          | 2009  | Gasolina | 4068     |
| 406820081 | Megane  | Megane Sedan Dynamique 2.0 16V Mec.                          | 2008  | Gasolina | 4068     |
| 406820071 | Megane  | Megane Sedan Dynamique 2.0 16V Mec.                          | 2007  | Gasolina | 4068     |
| 406820061 | Megane  | Megane Sedan Dynamique 2.0 16V Mec.                          | 2006  | Gasolina | 4068     |
| 397520111 | Megane  | Megane Sedan Dynamique Hi-Flex 1.6 16V                       | 2011  | Gasolina | 3975     |
| 397520101 | Megane  | Megane Sedan Dynamique Hi-Flex 1.6 16V                       | 2010  | Gasolina | 3975     |
| 397520091 | Megane  | Megane Sedan Dynamique Hi-Flex 1.6 16V                       | 2009  | Gasolina | 3975     |
| 397520081 | Megane  | Megane Sedan Dynamique Hi-Flex 1.6 16V                       | 2008  | Gasolina | 3975     |
| 397520071 | Megane  | Megane Sedan Dynamique Hi-Flex 1.6 16V                       | 2007  | Gasolina | 3975     |
| 397520061 | Megane  | Megane Sedan Dynamique Hi-Flex 1.6 16V                       | 2006  | Gasolina | 3975     |
| 397620111 | Megane  | Megane Sedan Expression Hi-Flex 1.6 16V                      | 2011  | Gasolina | 3976     |
| 397620101 | Megane  | Megane Sedan Expression Hi-Flex 1.6 16V                      | 2010  | Gasolina | 3976     |
| 397620091 | Megane  | Megane Sedan Expression Hi-Flex 1.6 16V                      | 2009  | Gasolina | 3976     |
| 397620081 | Megane  | Megane Sedan Expression Hi-Flex 1.6 16V                      | 2008  | Gasolina | 3976     |
| 397620071 | Megane  | Megane Sedan Expression Hi-Flex 1.6 16V                      | 2007  | Gasolina | 3976     |
| 397620061 | Megane  | Megane Sedan Expression Hi-Flex 1.6 16V                      | 2006  | Gasolina | 3976     |
| 206220101 | Megane  | Megane Sedan Privilège 2.0 16V Aut                           | 2010  | Gasolina | 2062     |
| 206220091 | Megane  | Megane Sedan Privilège 2.0 16V Aut                           | 2009  | Gasolina | 2062     |
| 206220081 | Megane  | Megane Sedan Privilège 2.0 16V Aut                           | 2008  | Gasolina | 2062     |
| 206220061 | Megane  | Megane Sedan Privilège 2.0 16V Aut                           | 2006  | Gasolina | 2062     |
| 206220051 | Megane  | Megane Sedan Privilège 2.0 16V Aut                           | 2005  | Gasolina | 2062     |
| 206220041 | Megane  | Megane Sedan Privilège 2.0 16V Aut                           | 2004  | Gasolina | 2062     |
| 206320001 | Megane  | Megane Sedan RT 2.0                                          | 2000  | Gasolina | 2063     |
| 206319991 | Megane  | Megane Sedan RT 2.0                                          | 1999  | Gasolina | 2063     |
| 206319981 | Megane  | Megane Sedan RT 2.0                                          | 1998  | Gasolina | 2063     |
| 206420011 | Megane  | Megane Sedan RT/Alizé 1.6 16V                                | 2001  | Gasolina | 2064     |
| 206420001 | Megane  | Megane Sedan RT/Alizé 1.6 16V                                | 2000  | Gasolina | 2064     |
| 206419991 | Megane  | Megane Sedan RT/Alizé 1.6 16V                                | 1999  | Gasolina | 2064     |
| 206520061 | Megane  | Megane Sedan RXE/ Privilège 2.0 16V Mec                      | 2006  | Gasolina | 2065     |
| 206520051 | Megane  | Megane Sedan RXE/ Privilège 2.0 16V Mec                      | 2005  | Gasolina | 2065     |
| 206520041 | Megane  | Megane Sedan RXE/ Privilège 2.0 16V Mec                      | 2004  | Gasolina | 2065     |
| 206520031 | Megane  | Megane Sedan RXE/ Privilège 2.0 16V Mec                      | 2003  | Gasolina | 2065     |
| 206620011 | Megane  | Megane Sedan RXE/Egeus 2.0                                   | 2001  | Gasolina | 2066     |
| 206620001 | Megane  | Megane Sedan RXE/Egeus 2.0                                   | 2000  | Gasolina | 2066     |
| 206619991 | Megane  | Megane Sedan RXE/Egeus 2.0                                   | 1999  | Gasolina | 2066     |
| 206619981 | Megane  | Megane Sedan RXE/Egeus 2.0                                   | 1998  | Gasolina | 2066     |
| 206619971 | Megane  | Megane Sedan RXE/Egeus 2.0                                   | 1997  | Gasolina | 2066     |
| 206719951 | Safrane | Safrane RXE                                                  | 1995  | Gasolina | 2067     |
| 206719931 | Safrane | Safrane RXE                                                  | 1993  | Gasolina | 2067     |
| 728920161 | SANDERO | SANDERO Auth. Plus Hi-Power 1.0 16V 5p                       | 2016  | Gasolina | 7289     |
| 781020191 | SANDERO | SANDERO Authentique Flex 1.0 12V 5p                          | 2019  | Gasolina | 7810     |
| 781020181 | SANDERO | SANDERO Authentique Flex 1.0 12V 5p                          | 2018  | Gasolina | 7810     |
| 781020171 | SANDERO | SANDERO Authentique Flex 1.0 12V 5p                          | 2017  | Gasolina | 7810     |
| 450420141 | SANDERO | SANDERO Authentique Hi-Flex 1.0 16V 5p                       | 2014  | Gasolina | 4504     |
| 450420131 | SANDERO | SANDERO Authentique Hi-Flex 1.0 16V 5p                       | 2013  | Gasolina | 4504     |
| 450420121 | SANDERO | SANDERO Authentique Hi-Flex 1.0 16V 5p                       | 2012  | Gasolina | 4504     |
| 450420111 | SANDERO | SANDERO Authentique Hi-Flex 1.0 16V 5p                       | 2011  | Gasolina | 4504     |
| 450420101 | SANDERO | SANDERO Authentique Hi-Flex 1.0 16V 5p                       | 2010  | Gasolina | 4504     |
| 450420091 | SANDERO | SANDERO Authentique Hi-Flex 1.0 16V 5p                       | 2009  | Gasolina | 4504     |
| 450420081 | SANDERO | SANDERO Authentique Hi-Flex 1.0 16V 5p                       | 2008  | Gasolina | 4504     |
| 450520101 | SANDERO | SANDERO Authentique Hi-Flex 1.6 8V 5p                        | 2010  | Gasolina | 4505     |
| 450520091 | SANDERO | SANDERO Authentique Hi-Flex 1.6 8V 5p                        | 2009  | Gasolina | 4505     |
| 450520081 | SANDERO | SANDERO Authentique Hi-Flex 1.6 8V 5p                        | 2008  | Gasolina | 4505     |
| 689220171 | SANDERO | SANDERO Authentique Hi-Power 1.0 16V 5p                      | 2017  | Gasolina | 6892     |
| 689220161 | SANDERO | SANDERO Authentique Hi-Power 1.0 16V 5p                      | 2016  | Gasolina | 6892     |
| 689220151 | SANDERO | SANDERO Authentique Hi-Power 1.0 16V 5p                      | 2015  | Gasolina | 6892     |
| 697320171 | SANDERO | SANDERO Dyna. EasyR Hi-Flex 1.6 8V                           | 2017  | Gasolina | 6973     |
| 697320161 | SANDERO | SANDERO Dyna. EasyR Hi-Flex 1.6 8V                           | 2016  | Gasolina | 6973     |
| 697320151 | SANDERO | SANDERO Dyna. EasyR Hi-Flex 1.6 8V                           | 2015  | Gasolina | 6973     |
| 784520181 | SANDERO | SANDERO Dynamique Easy R Flex 1.6 16V 5p                     | 2018  | Gasolina | 7845     |
| 784520171 | SANDERO | SANDERO Dynamique Easy R Flex 1.6 16V 5p                     | 2017  | Gasolina | 7845     |
| 784620181 | SANDERO | SANDERO Dynamique Flex 1.6 16V 5p                            | 2018  | Gasolina | 7846     |
| 784620171 | SANDERO | SANDERO Dynamique Flex 1.6 16V 5p                            | 2017  | Gasolina | 7846     |
| 689320171 | SANDERO | SANDERO Dynamique Hi-Power 1.6 8V 5p                         | 2017  | Gasolina | 6893     |
| 689320161 | SANDERO | SANDERO Dynamique Hi-Power 1.6 8V 5p                         | 2016  | Gasolina | 6893     |
| 689320151 | SANDERO | SANDERO Dynamique Hi-Power 1.6 8V 5p                         | 2015  | Gasolina | 6893     |
| 697420171 | SANDERO | SANDERO Expres EasyR Hi-Flex 1.6 8V                          | 2017  | Gasolina | 6974     |
| 697420161 | SANDERO | SANDERO Expres EasyR Hi-Flex 1.6 8V                          | 2016  | Gasolina | 6974     |
| 697420151 | SANDERO | SANDERO Expres EasyR Hi-Flex 1.6 8V                          | 2015  | Gasolina | 6974     |
| 763520171 | SANDERO | SANDERO Expres. P.Avant. Hi.P. 1.6 8V 5p                     | 2017  | Gasolina | 7635     |
| 784720181 | SANDERO | SANDERO Expression EasyR Flex 1.6 16V 5p                     | 2018  | Gasolina | 7847     |
| 784720171 | SANDERO | SANDERO Expression EasyR Flex 1.6 16V 5p                     | 2017  | Gasolina | 7847     |
| 781120191 | SANDERO | SANDERO Expression Flex 1.0 12V 5p                           | 2019  | Gasolina | 7811     |
| 781120181 | SANDERO | SANDERO Expression Flex 1.0 12V 5p                           | 2018  | Gasolina | 7811     |
| 781120171 | SANDERO | SANDERO Expression Flex 1.0 12V 5p                           | 2017  | Gasolina | 7811     |
| 784820191 | SANDERO | SANDERO Expression Flex 1.6 16V 5p                           | 2019  | Gasolina | 7848     |
| 784820181 | SANDERO | SANDERO Expression Flex 1.6 16V 5p                           | 2018  | Gasolina | 7848     |
| 784820171 | SANDERO | SANDERO Expression Flex 1.6 16V 5p                           | 2017  | Gasolina | 7848     |
| 450620141 | SANDERO | SANDERO Expression Hi-Flex 1.0 16V 5p                        | 2014  | Gasolina | 4506     |
| 450620131 | SANDERO | SANDERO Expression Hi-Flex 1.0 16V 5p                        | 2013  | Gasolina | 4506     |
| 450620121 | SANDERO | SANDERO Expression Hi-Flex 1.0 16V 5p                        | 2012  | Gasolina | 4506     |
| 450620111 | SANDERO | SANDERO Expression Hi-Flex 1.0 16V 5p                        | 2011  | Gasolina | 4506     |
| 450620101 | SANDERO | SANDERO Expression Hi-Flex 1.0 16V 5p                        | 2010  | Gasolina | 4506     |
| 450620091 | SANDERO | SANDERO Expression Hi-Flex 1.0 16V 5p                        | 2009  | Gasolina | 4506     |
| 450620081 | SANDERO | SANDERO Expression Hi-Flex 1.0 16V 5p                        | 2008  | Gasolina | 4506     |
| 450720141 | SANDERO | SANDERO Expression Hi-Flex 1.6 8V 5p                         | 2014  | Gasolina | 4507     |
| 450720131 | SANDERO | SANDERO Expression Hi-Flex 1.6 8V 5p                         | 2013  | Gasolina | 4507     |
| 450720121 | SANDERO | SANDERO Expression Hi-Flex 1.6 8V 5p                         | 2012  | Gasolina | 4507     |
| 450720111 | SANDERO | SANDERO Expression Hi-Flex 1.6 8V 5p                         | 2011  | Gasolina | 4507     |
| 450720101 | SANDERO | SANDERO Expression Hi-Flex 1.6 8V 5p                         | 2010  | Gasolina | 4507     |
| 450720091 | SANDERO | SANDERO Expression Hi-Flex 1.6 8V 5p                         | 2009  | Gasolina | 4507     |
| 450720081 | SANDERO | SANDERO Expression Hi-Flex 1.6 8V 5p                         | 2008  | Gasolina | 4507     |
| 689420171 | SANDERO | SANDERO Expression Hi-Power 1.0 16V 5p                       | 2017  | Gasolina | 6894     |
| 689420161 | SANDERO | SANDERO Expression Hi-Power 1.0 16V 5p                       | 2016  | Gasolina | 6894     |
| 689420151 | SANDERO | SANDERO Expression Hi-Power 1.0 16V 5p                       | 2015  | Gasolina | 6894     |
| 689520171 | SANDERO | SANDERO Expression Hi-Power 1.6 8V 5p                        | 2017  | Gasolina | 6895     |
| 689520161 | SANDERO | SANDERO Expression Hi-Power 1.6 8V 5p                        | 2016  | Gasolina | 6895     |
| 689520151 | SANDERO | SANDERO Expression Hi-Power 1.6 8V 5p                        | 2015  | Gasolina | 6895     |
| 850620191 | SANDERO | SANDERO GT line Flex 1.0 12V 5p                              | 2019  | Gasolina | 8506     |
| 784920191 | SANDERO | SANDERO GT line Flex 1.6 16V 5p                              | 2019  | Gasolina | 7849     |
| 784920181 | SANDERO | SANDERO GT line Flex 1.6 16V 5p                              | 2018  | Gasolina | 7849     |
| 784920171 | SANDERO | SANDERO GT line Flex 1.6 16V 5p                              | 2017  | Gasolina | 7849     |
| 540120111 | SANDERO | SANDERO GT line Hi-Flex 1.6 16V 4p                           | 2011  | Gasolina | 5401     |
